date,state,fips,cases,deaths
2020-06-25,Alaska,2,45,0
2020-06-26,Alaska,2,30,2
2020-06-27,Alaska,2,26,0
2020-06-28,Alaska,2,33,0
2020-06-29,Alaska,2,25,0
2020-06-30,Alaska,2,47,0
2020-07-01,Alaska,2,42,0
2020-07-02,Alaska,2,50,0
2020-07-03,Alaska,2,60,1
2020-07-04,Alaska,2,55,1
2020-07-05,Alaska,2,32,0
2020-07-06,Alaska,2,30,0
2020-07-07,Alaska,2,22,1
2020-07-08,Alaska,2,49,0
2020-07-09,Alaska,2,49,0
2020-07-10,Alaska,2,58,0
2020-07-11,Alaska,2,77,0
2020-07-12,Alaska,2,116,0
2020-07-13,Alaska,2,71,0
2020-07-14,Alaska,2,54,0
2020-07-15,Alaska,2,61,0
2020-07-16,Alaska,2,76,0
2020-07-17,Alaska,2,49,0
2020-07-18,Alaska,2,74,1
2020-07-19,Alaska,2,118,0
2020-07-20,Alaska,2,137,0
2020-07-21,Alaska,2,111,0
2020-07-22,Alaska,2,94,1
2020-07-23,Alaska,2,65,0
2020-07-24,Alaska,2,64,0
2020-07-25,Alaska,2,120,1
2020-07-26,Alaska,2,234,0
2020-07-27,Alaska,2,104,1
2020-07-28,Alaska,2,144,1
2020-07-29,Alaska,2,92,0
2020-07-30,Alaska,2,117,1
2020-07-31,Alaska,2,118,0
2020-08-01,Alaska,2,150,1
2020-08-02,Alaska,2,157,0
2020-08-03,Alaska,2,80,1
2020-08-04,Alaska,2,61,0
2020-08-05,Alaska,2,58,0
2020-08-06,Alaska,2,40,0
2020-08-07,Alaska,2,65,0
2020-08-08,Alaska,2,85,1
2020-08-09,Alaska,2,100,0
2020-08-10,Alaska,2,66,0
2020-08-11,Alaska,2,50,0
2020-08-12,Alaska,2,66,1
2020-08-13,Alaska,2,95,0
2020-08-14,Alaska,2,119,0
2020-08-15,Alaska,2,85,1
2020-08-16,Alaska,2,106,0
2020-08-17,Alaska,2,50,0
2020-08-18,Alaska,2,67,1
2020-08-19,Alaska,2,70,0
2020-08-20,Alaska,2,85,0
2020-08-21,Alaska,2,71,1
2020-08-22,Alaska,2,91,1
2020-08-23,Alaska,2,64,1
2020-08-24,Alaska,2,70,0
2020-08-25,Alaska,2,-5,3
2020-08-26,Alaska,2,50,1
2020-08-27,Alaska,2,81,0
2020-08-28,Alaska,2,122,0
2020-08-29,Alaska,2,111,0
2020-08-30,Alaska,2,51,0
2020-08-31,Alaska,2,39,0
2020-09-01,Alaska,2,34,2
2020-09-02,Alaska,2,72,0
2020-09-03,Alaska,2,106,1
2020-09-04,Alaska,2,129,0
2020-09-05,Alaska,2,98,2
2020-09-06,Alaska,2,89,0
2020-09-07,Alaska,2,34,0
2020-09-08,Alaska,2,33,0
2020-09-09,Alaska,2,65,0
2020-09-10,Alaska,2,125,0
2020-09-11,Alaska,2,108,1
2020-09-12,Alaska,2,106,1
2020-09-13,Alaska,2,62,0
2020-09-14,Alaska,2,77,0
2020-09-15,Alaska,2,43,0
2020-09-16,Alaska,2,52,0
2020-09-17,Alaska,2,105,0
2020-09-18,Alaska,2,115,1
2020-09-19,Alaska,2,85,0
2020-09-20,Alaska,2,91,0
2020-09-21,Alaska,2,71,0
2020-09-22,Alaska,2,46,0
2020-09-23,Alaska,2,54,0
2020-09-24,Alaska,2,140,1
2020-09-25,Alaska,2,118,5
2020-09-26,Alaska,2,111,0
2020-09-27,Alaska,2,115,4
2020-09-28,Alaska,2,118,0
2020-09-29,Alaska,2,125,0
2020-09-30,Alaska,2,105,0
2020-10-01,Alaska,2,131,1
2020-10-02,Alaska,2,126,0
2020-10-03,Alaska,2,147,1
2020-10-04,Alaska,2,189,0
2020-10-05,Alaska,2,211,0
2020-10-06,Alaska,2,145,0
2020-10-07,Alaska,2,128,1
2020-10-08,Alaska,2,135,1
2020-10-09,Alaska,2,180,0
2020-10-10,Alaska,2,251,0
2020-10-11,Alaska,2,258,0
2020-10-12,Alaska,2,197,0
2020-10-13,Alaska,2,155,0
2020-10-14,Alaska,2,143,4
2020-10-15,Alaska,2,165,1
2020-10-16,Alaska,2,228,1
2020-10-17,Alaska,2,214,1
2020-10-18,Alaska,2,224,0
2020-10-19,Alaska,2,204,0
2020-10-20,Alaska,2,211,0
2020-10-21,Alaska,2,210,1
2020-10-22,Alaska,2,231,0
2020-10-23,Alaska,2,277,0
2020-10-24,Alaska,2,372,0
2020-10-25,Alaska,2,529,0
2020-10-26,Alaska,2,348,0
2020-10-27,Alaska,2,383,2
2020-10-28,Alaska,2,354,1
2020-10-29,Alaska,2,364,5
2020-10-30,Alaska,2,386,4
2020-10-31,Alaska,2,444,1
2020-11-01,Alaska,2,350,1
2020-11-02,Alaska,2,351,1
2020-11-03,Alaska,2,391,0
2020-11-04,Alaska,2,411,0
2020-11-05,Alaska,2,314,0
2020-11-06,Alaska,2,525,0
2020-11-07,Alaska,2,605,0
2020-11-08,Alaska,2,518,0
2020-11-09,Alaska,2,473,0
2020-11-10,Alaska,2,530,8
2020-11-11,Alaska,2,496,3
2020-11-12,Alaska,2,478,0
2020-11-13,Alaska,2,593,1
2020-11-14,Alaska,2,747,1
2020-11-15,Alaska,2,659,0
2020-11-16,Alaska,2,580,0
2020-11-17,Alaska,2,641,2
2020-11-18,Alaska,2,545,0
2020-11-19,Alaska,2,492,1
2020-11-20,Alaska,2,457,0
2020-11-21,Alaska,2,676,0
2020-11-22,Alaska,2,550,2
2020-11-23,Alaska,2,499,0
2020-11-24,Alaska,2,580,13
2020-11-25,Alaska,2,678,0
2020-11-26,Alaska,2,554,3
2020-11-27,Alaska,2,672,0
2020-11-28,Alaska,2,667,2
2020-11-29,Alaska,2,617,0
2020-11-30,Alaska,2,511,0
2020-12-01,Alaska,2,504,1
2020-12-02,Alaska,2,703,0
2020-12-03,Alaska,2,763,8
2020-12-04,Alaska,2,761,11
2020-12-05,Alaska,2,945,1
2020-12-06,Alaska,2,764,0
2020-12-07,Alaska,2,503,3
2020-12-08,Alaska,2,573,0
2020-12-09,Alaska,2,587,4
2020-12-10,Alaska,2,636,5
2020-12-11,Alaska,2,627,3
2020-12-12,Alaska,2,520,18
2020-12-13,Alaska,2,641,0
2020-12-14,Alaska,2,429,0
2020-12-15,Alaska,2,282,3
2020-12-16,Alaska,2,611,2
2020-12-17,Alaska,2,383,2
2020-12-18,Alaska,2,493,0
2020-12-19,Alaska,2,336,1
2020-12-20,Alaska,2,181,-1
2020-12-21,Alaska,2,152,0
2020-12-22,Alaska,2,440,10
2020-12-23,Alaska,2,361,3
2020-12-24,Alaska,2,274,2
2020-12-25,Alaska,2,0,0
2020-12-26,Alaska,2,371,1
2020-12-27,Alaska,2,300,0
2020-12-28,Alaska,2,127,0
2020-12-29,Alaska,2,182,1
2020-12-30,Alaska,2,385,2
2020-12-31,Alaska,2,499,3
2021-01-01,Alaska,2,0,0
2021-01-02,Alaska,2,809,9
2021-01-03,Alaska,2,297,0
2021-01-04,Alaska,2,264,2
2021-01-05,Alaska,2,192,0
2021-01-06,Alaska,2,334,2
2021-01-07,Alaska,2,325,3
2021-01-08,Alaska,2,405,0
2021-01-09,Alaska,2,315,1
2021-01-10,Alaska,2,254,0
2021-01-11,Alaska,2,176,0
2021-01-12,Alaska,2,132,1
2021-01-13,Alaska,2,283,1
2021-01-14,Alaska,2,335,2
2021-01-15,Alaska,2,302,1
2021-01-16,Alaska,2,184,0
2021-01-17,Alaska,2,283,0
2021-01-18,Alaska,2,155,0
2021-01-19,Alaska,2,129,1
2021-01-20,Alaska,2,167,23
2021-01-21,Alaska,2,201,1
2021-01-22,Alaska,2,290,0
2021-01-23,Alaska,2,248,5
2021-01-24,Alaska,2,162,0
2021-01-25,Alaska,2,79,0
2021-01-26,Alaska,2,82,1
2021-01-27,Alaska,2,179,1
2021-01-28,Alaska,2,202,1
2021-01-29,Alaska,2,181,0
2021-01-30,Alaska,2,146,0
2021-01-31,Alaska,2,134,0
2021-02-01,Alaska,2,106,0
2021-02-02,Alaska,2,132,16
2021-02-03,Alaska,2,224,0
2021-02-04,Alaska,2,184,0
2021-02-05,Alaska,2,249,0
2021-02-06,Alaska,2,0,0
2021-02-07,Alaska,2,0,0
2021-02-08,Alaska,2,494,0
2021-02-09,Alaska,2,126,0
2021-02-10,Alaska,2,201,0
2021-02-11,Alaska,2,149,0
2021-02-12,Alaska,2,158,2
2021-02-13,Alaska,2,0,0
2021-02-14,Alaska,2,0,0
2021-02-15,Alaska,2,0,0
2021-02-16,Alaska,2,496,5
2021-02-17,Alaska,2,55,1
2021-02-18,Alaska,2,209,0
2021-02-19,Alaska,2,211,1
2021-02-20,Alaska,2,0,0
2021-02-21,Alaska,2,0,0
2021-02-22,Alaska,2,337,1
2021-02-23,Alaska,2,55,0
2021-02-24,Alaska,2,179,0
2021-02-25,Alaska,2,185,0
2021-02-26,Alaska,2,111,0
2021-02-27,Alaska,2,0,0
2021-02-28,Alaska,2,0,0
2021-03-01,Alaska,2,383,10
2021-03-02,Alaska,2,154,1
2021-03-03,Alaska,2,191,1
2021-03-04,Alaska,2,148,0
2021-03-05,Alaska,2,148,1
2021-03-06,Alaska,2,0,0
2021-03-07,Alaska,2,0,0
2021-03-08,Alaska,2,340,-1
2021-03-09,Alaska,2,89,0
2021-03-10,Alaska,2,152,0
2021-03-11,Alaska,2,238,0
2021-03-12,Alaska,2,107,1
2021-03-13,Alaska,2,0,0
2021-03-14,Alaska,2,0,0
2021-03-15,Alaska,2,378,0
2021-03-16,Alaska,2,103,0
2021-03-17,Alaska,2,174,1
2021-03-18,Alaska,2,155,3
2021-03-19,Alaska,2,77,0
2021-03-20,Alaska,2,0,0
2021-03-21,Alaska,2,0,0
2021-03-22,Alaska,2,351,0
2021-03-23,Alaska,2,178,2
2021-03-24,Alaska,2,199,0
2021-03-25,Alaska,2,147,1
2021-03-26,Alaska,2,186,0
2021-03-27,Alaska,2,0,0
2021-03-28,Alaska,2,0,0
2021-03-29,Alaska,2,0,0
2021-03-30,Alaska,2,651,0
2021-03-31,Alaska,2,164,0
2021-04-01,Alaska,2,226,0
2021-04-02,Alaska,2,202,0
2021-04-03,Alaska,2,0,0
2021-04-04,Alaska,2,0,0
2021-04-05,Alaska,2,499,0
2021-04-06,Alaska,2,80,0
2021-04-07,Alaska,2,219,0
2021-04-08,Alaska,2,228,0
2021-04-09,Alaska,2,246,0
2021-04-10,Alaska,2,0,0
2021-04-11,Alaska,2,0,0
2021-04-12,Alaska,2,396,1
2021-04-13,Alaska,2,154,0
2021-04-14,Alaska,2,199,0
2021-04-15,Alaska,2,193,18
2021-04-16,Alaska,2,189,0
2021-04-17,Alaska,2,0,0
2021-04-18,Alaska,2,0,0
2021-04-19,Alaska,2,445,0
2021-04-20,Alaska,2,109,0
2021-04-21,Alaska,2,198,0
2021-04-22,Alaska,2,228,0
2021-04-23,Alaska,2,148,0
2021-04-24,Alaska,2,0,0
2021-04-25,Alaska,2,0,0
2021-04-26,Alaska,2,449,12
2021-04-27,Alaska,2,137,0
2021-04-28,Alaska,2,186,0
2021-04-29,Alaska,2,168,0
2021-04-30,Alaska,2,140,0
2021-05-01,Alaska,2,0,0
2021-05-02,Alaska,2,0,0
2021-05-03,Alaska,2,274,1
2021-05-04,Alaska,2,92,0
2021-05-05,Alaska,2,148,0
2021-05-06,Alaska,2,96,1
2021-05-07,Alaska,2,116,0
2021-05-08,Alaska,2,0,0
2021-05-09,Alaska,2,0,0
2021-05-10,Alaska,2,235,0
2021-05-11,Alaska,2,58,2
2021-05-12,Alaska,2,88,2
2021-05-13,Alaska,2,80,0
2021-05-14,Alaska,2,112,0
2021-05-15,Alaska,2,0,0
2021-05-16,Alaska,2,0,0
2021-05-17,Alaska,2,135,11
2021-05-18,Alaska,2,56,4
2021-05-19,Alaska,2,98,1
2021-05-20,Alaska,2,77,0
2021-05-21,Alaska,2,66,0
2021-05-22,Alaska,2,0,0
2021-05-23,Alaska,2,0,0
2021-05-24,Alaska,2,95,0
2021-05-25,Alaska,2,52,0
2021-05-26,Alaska,2,66,0
2021-05-27,Alaska,2,41,0
2021-05-28,Alaska,2,44,0
2021-05-29,Alaska,2,0,0
2021-05-30,Alaska,2,0,0
2021-05-31,Alaska,2,0,0
2021-06-01,Alaska,2,110,0
2021-06-02,Alaska,2,36,0
2021-06-03,Alaska,2,53,0
2021-06-04,Alaska,2,60,0
2021-06-05,Alaska,2,0,0
2021-06-06,Alaska,2,0,0
2021-06-07,Alaska,2,51,0
2021-06-08,Alaska,2,0,0
2021-06-09,Alaska,2,67,0
2021-06-10,Alaska,2,0,0
2021-06-11,Alaska,2,61,4
2021-06-12,Alaska,2,0,0
2021-06-13,Alaska,2,0,0
2021-06-14,Alaska,2,67,0
2021-06-15,Alaska,2,0,0
2021-06-16,Alaska,2,51,0
2021-06-17,Alaska,2,0,0
2021-06-18,Alaska,2,102,0
2021-06-19,Alaska,2,0,0
2021-06-20,Alaska,2,0,0
2021-06-21,Alaska,2,87,0
2021-06-22,Alaska,2,0,0
2021-06-23,Alaska,2,71,1
2021-06-24,Alaska,2,0,0
2021-06-25,Alaska,2,42,0
2021-06-26,Alaska,2,0,0
2021-06-27,Alaska,2,0,0
2021-06-28,Alaska,2,96,0
2021-06-29,Alaska,2,0,0
2021-06-30,Alaska,2,88,3
2021-07-01,Alaska,2,0,0
2021-07-02,Alaska,2,105,0
2021-07-03,Alaska,2,0,0
2021-07-04,Alaska,2,0,0
2021-07-05,Alaska,2,0,0
2021-07-06,Alaska,2,0,0
2021-07-07,Alaska,2,212,0
2021-07-08,Alaska,2,0,0
2021-07-09,Alaska,2,132,2
2021-07-10,Alaska,2,0,0
2021-07-11,Alaska,2,0,0
2021-07-12,Alaska,2,173,2
2021-07-13,Alaska,2,0,0
2021-07-14,Alaska,2,248,0
2021-07-15,Alaska,2,0,0
2021-07-16,Alaska,2,287,0
2021-07-17,Alaska,2,0,0
2021-07-18,Alaska,2,0,0
2021-07-19,Alaska,2,455,0
2021-07-20,Alaska,2,0,0
2021-07-21,Alaska,2,473,1
2021-07-22,Alaska,2,0,0
2021-07-23,Alaska,2,439,2
2021-07-24,Alaska,2,0,0
2021-07-25,Alaska,2,0,0
2021-07-26,Alaska,2,564,0
2021-07-27,Alaska,2,0,0
2021-07-28,Alaska,2,526,2
2021-07-29,Alaska,2,0,0
2021-07-30,Alaska,2,570,3
2021-07-31,Alaska,2,0,0
2021-08-01,Alaska,2,0,0
2021-08-02,Alaska,2,746,0
2021-08-03,Alaska,2,293,2
2021-08-04,Alaska,2,338,2
2021-08-05,Alaska,2,377,5
2021-08-06,Alaska,2,332,0
2021-08-07,Alaska,2,0,0
2021-08-08,Alaska,2,0,0
2021-08-09,Alaska,2,847,1
2021-08-10,Alaska,2,254,1
2021-08-11,Alaska,2,375,0
2021-08-12,Alaska,2,402,3
2021-08-13,Alaska,2,334,0
2021-08-14,Alaska,2,0,0
2021-08-15,Alaska,2,0,0
2021-08-16,Alaska,2,1056,0
2021-08-17,Alaska,2,449,5
2021-08-18,Alaska,2,661,4
2021-08-19,Alaska,2,683,0
2021-08-20,Alaska,2,469,2
2021-08-21,Alaska,2,0,0
2021-08-22,Alaska,2,0,0
2021-08-23,Alaska,2,1112,0
2021-08-24,Alaska,2,593,13
2021-08-25,Alaska,2,620,11
2021-08-26,Alaska,2,727,0
2021-08-27,Alaska,2,534,0
2021-08-28,Alaska,2,0,0
2021-08-29,Alaska,2,0,0
2021-08-30,Alaska,2,1148,0
2021-08-31,Alaska,2,639,6
2021-09-01,Alaska,2,791,4
2021-09-02,Alaska,2,712,0
2021-09-03,Alaska,2,582,0
2021-09-04,Alaska,2,0,0
2021-09-05,Alaska,2,0,0
2021-09-06,Alaska,2,0,0
2021-09-07,Alaska,2,2127,2
2021-09-08,Alaska,2,837,6
2021-09-09,Alaska,2,838,0
2021-09-10,Alaska,2,693,2
2021-09-11,Alaska,2,0,0
2021-09-12,Alaska,2,0,0
2021-09-13,Alaska,2,1456,1
2021-09-14,Alaska,2,689,7
2021-09-15,Alaska,2,1089,2
2021-09-16,Alaska,2,1052,0
2021-09-17,Alaska,2,882,1
2021-09-18,Alaska,2,0,0
2021-09-19,Alaska,2,0,0
2021-09-20,Alaska,2,2108,5
2021-09-21,Alaska,2,853,6
2021-09-22,Alaska,2,1244,1
2021-09-23,Alaska,2,1315,7
2021-09-24,Alaska,2,1778,44
2021-09-25,Alaska,2,0,0
2021-09-26,Alaska,2,0,0
2021-09-27,Alaska,2,3999,20
2021-09-28,Alaska,2,685,10
2021-09-29,Alaska,2,996,4
2021-09-30,Alaska,2,1267,10
2021-10-01,Alaska,2,1032,1
2021-10-02,Alaska,2,0,0
2021-10-03,Alaska,2,0,0
2021-10-04,Alaska,2,2232,1
2021-10-05,Alaska,2,854,3
2021-10-06,Alaska,2,856,3
2021-10-07,Alaska,2,853,5
2021-10-08,Alaska,2,834,2
2021-10-09,Alaska,2,0,0
2021-10-10,Alaska,2,0,0
2021-10-11,Alaska,2,2770,4
2021-10-12,Alaska,2,450,16
2021-10-13,Alaska,2,1226,0
2021-10-14,Alaska,2,967,2
2021-10-15,Alaska,2,984,3
2021-10-16,Alaska,2,0,0
2021-10-17,Alaska,2,0,0
2021-10-18,Alaska,2,0,0
2021-10-19,Alaska,2,2820,66
2021-10-20,Alaska,2,814,8
2021-10-21,Alaska,2,1020,1
2021-10-22,Alaska,2,846,6
2021-10-23,Alaska,2,0,0
2021-10-24,Alaska,2,0,0
2021-10-25,Alaska,2,1666,5
2021-10-26,Alaska,2,743,11
2021-10-27,Alaska,2,560,2
2021-10-28,Alaska,2,809,5
2021-10-29,Alaska,2,804,4
2021-10-30,Alaska,2,0,0
2021-10-31,Alaska,2,0,0
2021-11-01,Alaska,2,1528,3
2021-11-02,Alaska,2,493,6
2021-11-03,Alaska,2,672,3
2021-11-04,Alaska,2,651,3
2021-11-05,Alaska,2,863,1
2021-11-06,Alaska,2,0,0
2021-11-07,Alaska,2,0,0
2021-11-08,Alaska,2,1339,51
2021-11-09,Alaska,2,372,28
2021-11-10,Alaska,2,452,9
2021-11-11,Alaska,2,0,0
2021-11-12,Alaska,2,867,0
2021-11-13,Alaska,2,0,0
2021-11-14,Alaska,2,0,0
2021-11-15,Alaska,2,1080,2
2021-11-16,Alaska,2,349,7
2021-11-17,Alaska,2,439,2
2021-11-18,Alaska,2,520,0
2021-11-19,Alaska,2,520,16
2021-11-20,Alaska,2,0,0
2021-11-21,Alaska,2,0,0
2021-11-22,Alaska,2,740,0
2021-11-23,Alaska,2,144,2
2021-11-24,Alaska,2,487,6
2021-11-25,Alaska,2,0,0
2021-11-26,Alaska,2,625,7
2021-11-27,Alaska,2,0,0
2021-11-28,Alaska,2,0,0
2021-11-29,Alaska,2,720,1
2021-11-30,Alaska,2,168,2
2021-12-01,Alaska,2,324,1
2021-12-02,Alaska,2,344,2
2021-12-03,Alaska,2,317,0
2021-12-04,Alaska,2,0,0
2021-12-05,Alaska,2,0,0
2021-12-06,Alaska,2,550,0
2021-12-07,Alaska,2,0,0
2021-12-08,Alaska,2,440,3
2021-12-09,Alaska,2,0,0
2021-12-10,Alaska,2,443,0
2021-12-11,Alaska,2,0,0
2021-12-12,Alaska,2,0,0
2021-12-13,Alaska,2,404,1
2021-12-14,Alaska,2,0,0
2021-12-15,Alaska,2,396,2
2021-12-16,Alaska,2,0,0
2021-12-17,Alaska,2,407,57
2021-12-18,Alaska,2,0,0
2021-12-19,Alaska,2,0,0
2021-12-20,Alaska,2,418,0
2021-12-21,Alaska,2,0,0
2021-12-22,Alaska,2,222,30
2021-12-23,Alaska,2,0,0
2021-12-24,Alaska,2,0,0
2021-12-25,Alaska,2,0,0
2021-12-26,Alaska,2,0,0
2021-12-27,Alaska,2,876,0
2021-12-28,Alaska,2,0,0
2021-09-22,American Samoa,60,1,0
2021-09-23,American Samoa,60,0,0
2021-09-24,American Samoa,60,0,0
2021-09-25,American Samoa,60,0,0
2021-09-26,American Samoa,60,0,0
2021-09-27,American Samoa,60,0,0
2021-09-28,American Samoa,60,0,0
2021-09-29,American Samoa,60,0,0
2021-09-30,American Samoa,60,0,0
2021-10-01,American Samoa,60,0,0
2021-10-02,American Samoa,60,0,0
2021-10-03,American Samoa,60,0,0
2021-10-04,American Samoa,60,0,0
2021-10-05,American Samoa,60,0,0
2021-10-06,American Samoa,60,0,0
2021-10-07,American Samoa,60,0,0
2021-10-08,American Samoa,60,0,0
2021-10-09,American Samoa,60,0,0
2021-10-10,American Samoa,60,0,0
2021-10-11,American Samoa,60,0,0
2021-10-12,American Samoa,60,0,0
2021-10-13,American Samoa,60,0,0
2021-10-14,American Samoa,60,0,0
2021-10-15,American Samoa,60,0,0
2021-10-16,American Samoa,60,0,0
2021-10-17,American Samoa,60,0,0
2021-10-18,American Samoa,60,0,0
2021-10-19,American Samoa,60,0,0
2021-10-20,American Samoa,60,0,0
2021-10-21,American Samoa,60,0,0
2021-10-22,American Samoa,60,0,0
2021-10-23,American Samoa,60,0,0
2021-10-24,American Samoa,60,0,0
2021-10-25,American Samoa,60,0,0
2021-10-26,American Samoa,60,0,0
2021-10-27,American Samoa,60,0,0
2021-10-28,American Samoa,60,0,0
2021-10-29,American Samoa,60,0,0
2021-10-30,American Samoa,60,0,0
2021-10-31,American Samoa,60,0,0
2021-11-01,American Samoa,60,0,0
2021-11-02,American Samoa,60,0,0
2021-11-03,American Samoa,60,0,0
2021-11-04,American Samoa,60,0,0
2021-11-05,American Samoa,60,0,0
2021-11-06,American Samoa,60,0,0
2021-11-07,American Samoa,60,0,0
2021-11-08,American Samoa,60,0,0
2021-11-09,American Samoa,60,0,0
2021-11-10,American Samoa,60,0,0
2021-11-11,American Samoa,60,0,0
2021-11-12,American Samoa,60,0,0
2021-11-13,American Samoa,60,0,0
2021-11-14,American Samoa,60,0,0
2021-11-15,American Samoa,60,0,0
2021-11-16,American Samoa,60,0,0
2021-11-17,American Samoa,60,0,0
2021-11-18,American Samoa,60,0,0
2021-11-19,American Samoa,60,0,0
2021-11-20,American Samoa,60,0,0
2021-11-21,American Samoa,60,0,0
2021-11-22,American Samoa,60,0,0
2021-11-23,American Samoa,60,0,0
2021-11-24,American Samoa,60,0,0
2021-11-25,American Samoa,60,0,0
2021-11-26,American Samoa,60,0,0
2021-11-27,American Samoa,60,0,0
2021-11-28,American Samoa,60,0,0
2021-11-29,American Samoa,60,0,0
2021-11-30,American Samoa,60,0,0
2021-12-01,American Samoa,60,0,0
2021-12-02,American Samoa,60,0,0
2021-12-03,American Samoa,60,0,0
2021-12-04,American Samoa,60,0,0
2021-12-05,American Samoa,60,0,0
2021-12-06,American Samoa,60,0,0
2021-12-07,American Samoa,60,0,0
2021-12-08,American Samoa,60,0,0
2021-12-09,American Samoa,60,0,0
2021-12-10,American Samoa,60,0,0
2021-12-11,American Samoa,60,0,0
2021-12-12,American Samoa,60,0,0
2021-12-13,American Samoa,60,0,0
2021-12-14,American Samoa,60,0,0
2021-12-15,American Samoa,60,0,0
2021-12-16,American Samoa,60,0,0
2021-12-17,American Samoa,60,0,0
2021-12-18,American Samoa,60,0,0
2021-12-19,American Samoa,60,0,0
2021-12-20,American Samoa,60,0,0
2021-12-21,American Samoa,60,0,0
2021-12-22,American Samoa,60,0,0
2021-12-23,American Samoa,60,0,0
2021-12-24,American Samoa,60,0,0
2021-12-25,American Samoa,60,0,0
2021-12-26,American Samoa,60,0,0
2021-12-27,American Samoa,60,0,0
2021-12-28,American Samoa,60,0,0
2020-01-26,Arizona,4,1,0
2020-01-27,Arizona,4,0,0
2020-01-28,Arizona,4,0,0
2020-01-29,Arizona,4,0,0
2020-01-30,Arizona,4,0,0
2020-01-31,Arizona,4,0,0
2020-02-01,Arizona,4,0,0
2020-02-02,Arizona,4,0,0
2020-02-03,Arizona,4,0,0
2020-02-04,Arizona,4,0,0
2020-02-05,Arizona,4,0,0
2020-02-06,Arizona,4,0,0
2020-02-07,Arizona,4,0,0
2020-02-08,Arizona,4,0,0
2020-02-09,Arizona,4,0,0
2020-02-10,Arizona,4,0,0
2020-02-11,Arizona,4,0,0
2020-02-12,Arizona,4,0,0
2020-02-13,Arizona,4,0,0
2020-02-14,Arizona,4,0,0
2020-02-15,Arizona,4,0,0
2020-02-16,Arizona,4,0,0
2020-02-17,Arizona,4,0,0
2020-02-18,Arizona,4,0,0
2020-02-19,Arizona,4,0,0
2020-02-20,Arizona,4,0,0
2020-02-21,Arizona,4,0,0
2020-02-22,Arizona,4,0,0
2020-02-23,Arizona,4,0,0
2020-02-24,Arizona,4,0,0
2020-02-25,Arizona,4,0,0
2020-02-26,Arizona,4,0,0
2020-02-27,Arizona,4,0,0
2020-02-28,Arizona,4,0,0
2020-02-29,Arizona,4,0,0
2020-03-01,Arizona,4,0,0
2020-03-02,Arizona,4,0,0
2020-03-03,Arizona,4,1,0
2020-03-04,Arizona,4,0,0
2020-03-05,Arizona,4,0,0
2020-03-06,Arizona,4,1,0
2020-03-07,Arizona,4,2,0
2020-03-08,Arizona,4,0,0
2020-03-09,Arizona,4,1,0
2020-03-10,Arizona,4,0,0
2020-03-11,Arizona,4,3,0
2020-03-12,Arizona,4,0,0
2020-03-13,Arizona,4,0,0
2020-03-14,Arizona,4,3,0
2020-03-15,Arizona,4,1,0
2020-03-16,Arizona,4,5,0
2020-03-17,Arizona,4,2,0
2020-03-18,Arizona,4,8,0
2020-03-19,Arizona,4,19,0
2020-03-20,Arizona,4,23,1
2020-03-21,Arizona,4,34,0
2020-03-22,Arizona,4,49,1
2020-03-23,Arizona,4,81,0
2020-03-24,Arizona,4,92,4
2020-03-25,Arizona,4,76,0
2020-03-26,Arizona,4,106,2
2020-03-27,Arizona,4,157,7
2020-03-28,Arizona,4,108,0
2020-03-29,Arizona,4,157,3
2020-03-30,Arizona,4,239,2
2020-03-31,Arizona,4,129,4
2020-04-01,Arizona,4,115,5
2020-04-02,Arizona,4,187,6
2020-04-03,Arizona,4,169,6
2020-04-04,Arizona,4,250,12
2020-04-05,Arizona,4,250,11
2020-04-06,Arizona,4,197,3
2020-04-07,Arizona,4,111,10
2020-04-08,Arizona,4,149,3
2020-04-09,Arizona,4,292,9
2020-04-10,Arizona,4,94,8
2020-04-11,Arizona,4,281,15
2020-04-12,Arizona,4,146,5
2020-04-13,Arizona,4,163,5
2020-04-14,Arizona,4,104,9
2020-04-15,Arizona,4,156,11
2020-04-16,Arizona,4,272,10
2020-04-17,Arizona,4,273,22
2020-04-18,Arizona,4,212,7
2020-04-19,Arizona,4,210,7
2020-04-20,Arizona,4,135,3
2020-04-21,Arizona,4,187,22
2020-04-22,Arizona,4,208,23
2020-04-23,Arizona,4,310,21
2020-04-24,Arizona,4,276,11
2020-04-25,Arizona,4,235,7
2020-04-26,Arizona,4,246,2
2020-04-27,Arizona,4,190,0
2020-04-28,Arizona,4,232,20
2020-04-29,Arizona,4,254,11
2020-04-30,Arizona,4,446,12
2020-05-01,Arizona,4,314,10
2020-05-02,Arizona,4,402,23
2020-05-03,Arizona,4,276,9
2020-05-04,Arizona,4,279,0
2020-05-05,Arizona,4,386,33
2020-05-06,Arizona,4,402,31
2020-05-07,Arizona,4,238,24
2020-05-08,Arizona,4,581,67
2020-05-09,Arizona,4,434,15
2020-05-10,Arizona,4,159,4
2020-05-11,Arizona,4,261,6
2020-05-12,Arizona,4,356,20
2020-05-13,Arizona,4,440,32
2020-05-14,Arizona,4,498,30
2020-05-15,Arizona,4,495,27
2020-05-16,Arizona,4,462,28
2020-05-17,Arizona,4,306,1
2020-05-18,Arizona,4,233,6
2020-05-19,Arizona,4,396,18
2020-05-20,Arizona,4,331,43
2020-05-21,Arizona,4,418,16
2020-05-22,Arizona,4,293,12
2020-05-23,Arizona,4,432,24
2020-05-24,Arizona,4,299,1
